time,gFx,gFy,gFz,TgF
2.912834154,-0.5528,0.5822,1.0501,1.322
2.914684616,-0.5276,0.5779,1.0059,1.274
2.916740846,-0.4702,0.5521,0.9600,1.203
2.918775077,-0.4231,0.5258,0.9120,1.135
2.921056231,-0.4257,0.5162,0.8910,1.114
2.923229462,-0.4380,0.5038,0.8510,1.082
2.924910077,-0.4646,0.5045,0.8449,1.088
2.927685462,-0.4663,0.5013,0.8214,1.069
2.92946,-0.4421,0.4880,0.7853,1.025
2.931087077,-0.4094,0.4911,0.7452,0.982
2.933044,-0.3796,0.4920,0.7599,0.982
2.934836923,-0.3776,0.5041,0.7787,1.002
2.936827616,-0.3642,0.5055,0.7902,1.006
2.938811385,-0.3544,0.5041,0.7806,0.995
2.941164308,-0.3637,0.5146,0.7650,0.991
2.943445231,-0.3781,0.5243,0.7557,0.994
2.945576308,-0.3996,0.5353,0.7550,1.008
2.946715923,-0.4494,0.5573,0.7613,1.045
2.948751077,-0.4450,0.5470,0.7582,1.035
2.951120923,-0.3610,0.5460,0.7701,1.011
2.953159308,-0.4223,0.5304,0.7845,1.037
2.956436846,-0.3852,0.5134,0.7757,1.007
2.959281462,-0.3624,0.4967,0.7733,0.988
2.960910693,-0.3833,0.4929,0.8031,1.017
2.962096,-0.3874,0.4887,0.8146,1.026
2.963687,-0.3905,0.4836,0.8219,1.030
2.965797539,-0.4094,0.4850,0.8141,1.032
2.966881154,-0.4267,0.4850,0.7973,1.026
2.968938693,-0.4380,0.4894,0.7841,1.023
2.970848308,-0.4429,0.4871,0.7760,1.018
2.972726154,-0.4531,0.4920,0.7676,1.018
2.975710154,-0.4560,0.4940,0.7618,1.016
2.978532846,-0.4416,0.4887,0.7557,1.002
2.980529462,-0.4480,0.4940,0.7652,1.015
2.981564539,-0.4494,0.4969,0.7745,1.024
2.982743923,-0.4406,0.4871,0.7692,1.011
2.984758385,-0.4714,0.4889,0.7708,1.027
2.987245539,-0.4739,0.4867,0.7425,1.006
2.988990693,-0.4760,0.4845,0.7268,0.995
2.991244231,-0.4783,0.4828,0.7342,1.000
2.993113539,-0.4543,0.4767,0.7198,0.976
2.996386077,-0.4133,0.4608,0.7107,0.942
2.997692616,-0.3624,0.4510,0.6785,0.892
2.999451308,-0.3815,0.4594,0.6675,0.896
3.001561154,-0.4120,0.4684,0.6580,0.907
3.003661462,-0.4406,0.4686,0.6338,0.903
3.005571923,-0.4365,0.4591,0.5898,0.866
3.007381231,-0.4152,0.4366,0.5256,0.800
3.00941877,-0.4038,0.4219,0.4792,0.755
3.011729462,-0.3812,0.4097,0.3702,0.671
3.013299616,-0.3458,0.3795,0.3506,0.622
3.016447616,-0.2601,0.3313,0.2207,0.476
3.017435308,-0.2017,0.3017,0.2940,0.467
3.019323385,-0.1665,0.2763,0.4417,0.547
3.021207308,-0.1047,0.2514,0.5095,0.578
3.023792,-0.0910,0.2451,0.5527,0.611
3.025215077,-0.0473,0.2169,0.6062,0.646
3.027393462,-0.0276,0.1831,0.6565,0.682
3.029235077,0.0186,0.1403,0.6695,0.684
3.031319693,0.0694,0.1114,0.7135,0.725
3.033658385,0.1190,0.0650,0.7564,0.768
3.035467923,0.1656,0.0264,0.7934,0.811
3.039691693,0.1483,0.0023,0.8481,0.861
3.040687693,0.0718,0.0066,0.8845,0.887
3.042373154,-0.0160,0.0362,0.9082,0.909
3.04355077,-0.0817,0.0266,0.9509,0.955
3.047375923,-0.0808,-0.0241,0.9416,0.945
3.049122462,-0.1135,-0.0278,0.9126,0.920
3.050506385,-0.1776,-0.0453,0.9306,0.948
3.051840308,-0.1580,-0.1063,0.9162,0.936
3.054244308,-0.1711,-0.1273,0.8745,0.900
3.055836846,-0.2384,-0.1210,0.8519,0.893
3.059273462,-0.2804,-0.1277,0.8505,0.905
3.06317377,-0.2684,-0.1435,0.8244,0.879
3.065108616,-0.3143,-0.1213,0.8144,0.881
3.066247385,-0.3304,-0.1112,0.8388,0.908
3.067351385,-0.3724,-0.0768,0.8060,0.891
3.068304231,-0.4157,-0.0397,0.8031,0.905
3.069142462,-0.3913,-0.0378,0.8067,0.897
3.072004923,-0.3994,0.0020,0.8524,0.941
3.073979923,-0.4567,0.0597,0.8859,0.999
3.075800539,-0.4094,0.0911,0.8151,0.917
3.078291308,-0.2787,0.0956,0.6180,0.685
3.07974677,-0.3884,0.0988,0.7068,0.813
3.081287077,-0.5289,0.1081,0.7508,0.925
3.08355477,-0.6430,0.0975,0.7645,1.004
3.08534177,-0.7133,0.1161,0.7366,1.032
3.088147308,-0.8228,0.1659,0.7042,1.096
3.089603616,-0.8962,0.2319,0.6563,1.135
3.091273539,-0.9668,0.3279,0.6634,1.218
3.09324,-1.0886,0.4896,0.7289,1.399
3.095471923,-1.0673,0.5610,0.7869,1.440
3.097219308,-1.0416,0.6049,0.8141,1.454
3.099347077,-0.9656,0.6408,0.8361,1.429
3.101217462,-0.9029,0.7042,0.8330,1.416
3.10515477,-0.8618,0.6863,0.8549,1.395
3.106503923,-0.8228,0.7523,0.8852,1.424
3.107539923,-0.7592,0.7682,0.8964,1.404
3.109401462,-0.7196,0.7840,0.9140,1.403
3.111967616,-0.7455,0.9079,0.9570,1.515
3.11343477,-0.7111,0.9113,0.9646,1.506
3.115667693,-0.7192,0.9816,1.0054,1.579
3.117435077,-0.6864,1.0403,0.9981,1.597
3.120283616,-0.6571,1.0415,0.9739,1.570
3.122509154,-0.6866,1.1141,0.9683,1.628
3.12420277,-0.7180,1.1256,0.9329,1.629
3.125664539,-0.7536,1.1327,0.7848,1.571
3.128727308,-0.7830,1.0885,0.7081,1.516
3.129924308,-0.7956,1.0889,0.7364,1.537
3.131393462,-0.7939,1.0154,0.7518,1.492
3.133349231,-0.7756,0.8952,0.8027,1.431
3.136795,-0.8098,0.8600,0.6196,1.334
3.138200846,-0.8266,0.8283,0.6963,1.362
3.139567923,-0.7788,0.7752,0.7811,1.348
3.141450077,-0.7045,0.6895,0.8456,1.299
3.143510462,-0.6527,0.5724,0.9150,1.261
3.145789462,-0.5909,0.4449,0.9646,1.216
3.14752277,-0.5276,0.3320,0.9839,1.165
3.149403385,-0.4878,0.2267,0.9983,1.134
3.151629462,-0.4651,0.1533,1.0237,1.135
3.153804539,-0.4360,0.0685,1.0413,1.131
3.155774693,-0.4255,-0.0071,1.0230,1.108
3.157602462,-0.3417,-0.1503,0.9817,1.050
3.159569539,-0.3297,-0.1878,1.1134,1.176
3.161655308,-0.3476,-0.1594,1.0198,1.089
3.163619923,-0.3644,-0.0895,0.9868,1.056
3.165739077,-0.3507,-0.0057,0.9551,1.017
3.167677539,-0.3111,0.0081,0.9096,0.961
3.169923,-0.2680,0.0543,0.8889,0.930
3.171635923,-0.2303,0.0836,0.8896,0.923
3.173660539,-0.1716,0.1144,0.8938,0.917
3.175907,-0.1280,0.1649,0.8903,0.914
3.178819693,-0.0986,0.2458,0.9274,0.965
3.18033877,-0.0913,0.3159,0.9907,1.044
3.181769462,-0.1480,0.4034,0.8747,0.975
3.183690385,-0.1687,0.4731,0.7725,0.921
3.187427693,-0.1829,0.5118,0.6954,0.883
3.189232616,-0.2130,0.5573,0.6465,0.880
3.191250154,-0.2408,0.5798,0.6069,0.873
3.192230154,-0.3127,0.5900,0.6018,0.899
3.193823,-0.4001,0.5989,0.6282,0.956
3.196815693,-0.5510,0.6008,0.7308,1.095
3.197928308,-0.7583,0.5749,0.8307,1.263
3.199822154,-1.0690,0.5700,0.9362,1.531
3.201860308,-1.3367,0.5670,1.0112,1.769
3.204319923,-1.4775,0.5900,1.0592,1.911
3.205861846,-1.3588,0.5578,1.0618,1.812
3.207780539,-1.0937,0.4657,1.0177,1.565
3.20981377,-0.8645,0.3929,0.9685,1.356
3.212238385,-0.6928,0.3420,0.9062,1.191
3.21384177,-0.5574,0.3208,0.8544,1.069
3.21574577,-0.4772,0.3235,0.7941,0.981
3.217815308,-0.4655,0.3497,0.7130,0.920
3.220145462,-0.5010,0.3916,0.6672,0.922
3.222131077,-0.5528,0.4200,0.6140,0.927
3.224188308,-0.5904,0.4452,0.5891,0.945
3.226037154,-0.6102,0.4376,0.5798,0.949
3.228411385,-0.6160,0.4332,0.5576,0.937
3.230031308,-0.6214,0.4464,0.5368,0.935
3.232041539,-0.6307,0.4722,0.5029,0.935
3.233901539,-0.6102,0.4782,0.4929,0.919
3.236656846,-0.5894,0.4654,0.5016,0.903
3.238042693,-0.6046,0.4901,0.5034,0.927
3.241370077,-0.6265,0.5209,0.4936,0.953
3.242322693,-0.6446,0.5771,0.4745,0.987
3.244255308,-0.6402,0.6213,0.4647,1.006
3.246562693,-0.6070,0.6318,0.4731,0.996
3.248244923,-0.5733,0.6795,0.5004,1.020
3.250093462,-0.5171,0.6853,0.5163,1.002
3.253482693,-0.4741,0.6443,0.5312,0.960
3.254423,-0.4460,0.6064,0.5556,0.936
3.256085539,-0.4208,0.5771,0.6031,0.935
3.257897231,-0.4387,0.5749,0.6531,0.974
3.260172308,-0.4385,0.5573,0.7022,0.998
3.262196846,-0.4374,0.5395,0.7499,1.022
3.264307693,-0.4480,0.5458,0.8270,1.087
3.266121154,-0.4357,0.5295,0.8605,1.100
3.268103,-0.4392,0.5092,0.8759,1.104
3.270671308,-0.4441,0.5013,0.9057,1.126
3.274252231,-0.4338,0.4818,0.9301,1.134
3.275238385,-0.4054,0.4396,0.9378,1.112
3.275872846,-0.3808,0.4032,0.9499,1.100
3.277970077,-0.3363,0.3128,0.9439,1.050
3.279986154,-0.2953,0.1757,0.9213,0.983
3.281939,-0.2813,0.0003,0.8679,0.912
3.283884923,-0.2769,-0.1147,0.8234,0.876
3.286174693,-0.2969,-0.0966,0.7845,0.844
3.288171,-0.3180,0.0064,0.7494,0.814
3.290892616,-0.3444,0.1049,0.7428,0.825
3.29230577,-0.3542,0.1464,0.7366,0.830
3.294353231,-0.3579,0.1034,0.7410,0.829
3.29650177,-0.3176,0.0217,0.7603,0.824
3.298251308,-0.2948,-0.0431,0.7897,0.844
3.300493846,-0.2489,-0.1269,0.8168,0.863
3.306242462,-0.2503,-0.1284,0.7946,0.843
3.307432539,-0.2750,-0.0644,0.7667,0.817
3.308222077,-0.2913,-0.0082,0.7469,0.802
3.309026693,-0.2982,0.0266,0.7233,0.783
3.310342385,-0.3141,0.0259,0.7327,0.798
3.312757154,-0.3256,0.0189,0.7235,0.794
3.314740308,-0.3558,0.0140,0.6865,0.773
3.316444,-0.3789,0.0301,0.6516,0.754
3.318445462,-0.3789,0.0303,0.5815,0.695
3.320827308,-0.3982,0.0371,0.5424,0.674
3.323061462,-0.3938,0.0643,0.5062,0.645
3.324686462,-0.3764,0.1056,0.4364,0.586
3.327588308,-0.3871,0.1014,0.4200,0.580
3.329633846,-0.4275,0.0836,0.3849,0.581
3.331301846,-0.4966,0.0980,0.3874,0.637
3.332765231,-0.5757,0.0914,0.3949,0.704
3.334811923,-0.6097,0.0424,0.4733,0.773
3.336417462,-0.5906,-0.0521,0.5209,0.789
3.338573539,-0.5720,-0.0668,0.5922,0.826
3.340611923,-0.5848,-0.0206,0.6874,0.903
3.34240677,-0.5794,-0.1359,0.7729,0.975
3.344807,-0.5345,-0.3084,0.7872,1.000
3.34642277,-0.5564,-0.3595,0.7382,0.992
3.348528308,-0.5955,-0.2395,0.7176,0.963
3.350333847,-0.6365,-0.0294,0.7132,0.956
3.352593539,-0.7091,0.1342,0.8661,1.127
3.354761539,-0.7418,0.1403,1.0128,1.263
3.356724923,-0.7458,0.1186,1.1581,1.383
3.35863877,-0.7676,0.1119,1.2458,1.468
3.360550077,-0.7597,0.1373,1.2336,1.455
3.362571616,-0.7599,0.1903,1.2050,1.437
3.364864923,-0.7297,0.2514,1.2385,1.459
3.366693847,-0.6994,0.3164,1.2470,1.464
3.368592308,-0.6781,0.3501,1.2409,1.457
3.370483385,-0.6409,0.3480,1.2453,1.443
3.372798077,-0.5911,0.3213,1.2595,1.428
3.374571693,-0.5743,0.2807,1.2551,1.409
3.377080923,-0.5780,0.2407,1.2238,1.375
3.378880539,-0.5394,0.2534,1.2209,1.359
3.380696308,-0.5098,0.2607,1.1757,1.308
3.38250977,-0.4572,0.2495,1.1838,1.293
3.384452539,-0.4846,0.2206,1.2003,1.313
3.38654277,-0.5559,0.2162,1.2959,1.427
3.389512847,-0.5518,0.1666,1.3669,1.484
3.391160923,-0.4978,0.1412,1.4197,1.511
3.393117462,-0.4299,0.0897,1.4779,1.542
3.395615385,-0.4106,0.0448,1.4319,1.490
3.396852539,-0.3793,-0.0055,1.2778,1.333
3.39865377,-0.3779,-0.0707,1.1661,1.228
3.400834462,-0.3886,-0.0866,1.0279,1.102
3.402768308,-0.4189,-0.0565,0.8793,0.976
3.405054693,-0.4150,-0.0527,0.7430,0.853
3.406740308,-0.4003,-0.0560,0.7132,0.820
3.408978693,-0.4255,-0.0441,0.6741,0.798
3.411289462,-0.4180,-0.0607,0.6797,0.800
3.413054462,-0.3920,-0.0539,0.7447,0.843
3.41506677,-0.3581,-0.0776,0.7655,0.849
3.416894462,-0.3400,-0.0790,0.8466,0.916
3.419171,-0.3525,-0.0900,0.9064,0.977
3.421048308,-0.3470,-0.0837,0.9558,1.020
3.423140539,-0.3615,-0.0963,1.0235,1.090
3.424761539,-0.3444,-0.1340,1.0626,1.125
3.427191385,-0.3570,-0.1948,1.1007,1.173
3.429361231,-0.4318,-0.1804,1.1051,1.200
3.430829231,-0.4643,-0.1904,1.0613,1.174
3.432854693,-0.4353,-0.1780,1.0051,1.110
3.435040923,-0.4924,-0.2124,0.9269,1.071
3.43707077,-0.5298,-0.2027,0.8619,1.032
3.438891077,-0.5464,-0.1862,0.8710,1.045
3.440960616,-0.5335,-0.1640,0.9108,1.068
3.442899385,-0.5325,-0.1350,1.0112,1.151
3.444853154,-0.5733,-0.1515,1.1197,1.267
3.447196308,-0.5833,-0.1965,1.0836,1.246
3.448856,-0.5357,-0.2027,1.0269,1.176
3.450865231,-0.5112,-0.1743,0.9084,1.057
3.453354693,-0.5328,-0.1266,0.7692,0.944
3.455233154,-0.5752,-0.1559,0.6656,0.893
3.457246462,-0.6180,-0.1987,0.6565,0.923
3.459173462,-0.7082,-0.1015,0.6516,0.968
3.461235385,-0.7751,0.0230,0.6856,1.035
3.463232,-0.8193,0.1517,0.7696,1.134
3.465947,-0.8743,0.2162,0.8635,1.248
3.467448231,-0.8706,0.2859,0.9013,1.285
3.46929077,-0.8271,0.3469,0.9567,1.311
3.471459693,-0.7504,0.3213,0.9821,1.277
3.473410077,-0.6896,0.2986,0.9979,1.249
3.475804923,-0.6207,0.2258,0.9306,1.141
3.478868,-0.6519,0.1454,0.8539,1.084
3.480105154,-0.7118,0.0592,0.8285,1.094
3.481607077,-0.7834,0.0550,1.0159,1.284
3.483279693,-0.8342,0.0577,1.1281,1.404
3.485363923,-0.8442,0.0655,1.0948,1.384
3.487166693,-0.8289,-0.0126,1.0210,1.315
3.489527616,-0.7961,-0.1296,0.9229,1.226
3.491197847,-0.7849,-0.2090,0.8273,1.159
3.49315777,-0.7704,-0.1420,0.8894,1.185
3.495315923,-0.7663,-0.0716,0.8891,1.176
3.497336539,-0.7700,-0.1024,0.9289,1.211
3.499266385,-0.7927,-0.1024,1.0063,1.285
3.501159077,-0.8224,-0.0856,1.0934,1.371
3.503267693,-0.7309,-0.1836,0.9830,1.239
3.505132616,-0.7199,-0.2588,0.9148,1.193
3.507389847,-0.7140,-0.2859,0.7983,1.108
3.509325462,-0.6977,-0.3071,0.7831,1.093
3.511849847,-0.7006,-0.3082,0.6944,1.033
3.513235385,-0.7287,-0.3614,0.6015,1.012
3.516068,-0.7345,-0.3316,0.6506,1.036
3.517029539,-0.5862,-0.2398,0.6983,0.943
3.519232231,-0.4411,-0.1540,0.8442,0.965
3.521348308,-0.1599,-0.1103,1.1644,1.180
3.523236616,0.0403,-0.0970,1.2634,1.268
3.525220616,-0.0901,-0.0169,1.0892,1.093
3.527267616,-0.3542,0.0380,0.7589,0.838
3.529595616,-0.6185,0.1948,0.4554,0.792
3.531669847,-0.6390,0.3589,0.3553,0.814
3.53354,-0.7350,0.4931,0.4086,0.975
3.535763923,-0.8620,0.6077,0.4203,1.135
3.537600923,-0.8967,0.7174,0.5002,1.253
3.540051077,-0.7863,0.7349,0.6023,1.233
3.541791616,-0.7511,0.8360,0.6431,1.295
3.546391616,-0.6735,0.9235,0.7039,1.342
3.547897154,-0.6700,1.0315,0.8023,1.469
3.551072847,-0.7749,1.1385,0.8723,1.630
3.552656231,-0.9300,1.2983,0.9157,1.841
3.554819,-1.0697,1.4708,0.8779,2.019
3.556725847,-1.1154,1.5599,0.8337,2.091
3.558195385,-0.9874,1.5763,0.8097,2.029
3.560479923,-0.6041,1.4637,0.7628,1.758
3.562067385,-0.1897,1.3911,0.7594,1.596
3.563614462,0.1784,1.3386,0.7872,1.563
3.573900539,0.4752,1.3166,0.7875,1.606
3.577092308,0.6557,1.3212,0.8327,1.694
3.579260923,0.7197,1.3606,0.8579,1.762
3.580526462,0.7512,1.3978,0.8886,1.819
3.583584616,0.7232,1.4211,0.9136,1.838
3.58617377,0.6623,1.4327,0.9480,1.841
3.588115308,0.5707,1.4114,0.9668,1.804
3.593307923,0.4456,1.3782,0.9795,1.749
3.595490154,0.3127,1.3330,0.9905,1.690
3.598336,0.1835,1.2721,0.9883,1.621
3.600139385,0.0559,1.2077,0.9790,1.556
3.601707616,-0.0642,1.1358,0.9837,1.504
3.602485231,-0.1709,1.0298,0.9998,1.445
3.603753462,-0.2484,0.8521,1.0125,1.346
3.604330385,-0.2862,0.6487,1.0279,1.249
3.604984539,-0.3009,0.4671,1.0564,1.194
3.607742077,-0.3209,0.3318,1.0780,1.173
3.609828308,-0.3766,0.2556,1.0809,1.173
3.610447,-0.4529,0.2255,1.0680,1.182
3.610830154,-0.5217,0.2167,1.0315,1.176
3.611341154,-0.5736,0.2153,0.9819,1.157
3.61168977,-0.6121,0.2218,0.9233,1.130
3.612035385,-0.6346,0.2243,0.8759,1.105
3.612335923,-0.6386,0.2267,0.8402,1.079
3.612653231,-0.6437,0.2309,0.8234,1.070
3.614412539,-0.6409,0.2343,0.8209,1.068
3.615668923,-0.6265,0.2341,0.8158,1.055
3.617415616,-0.6070,0.2292,0.8129,1.040
3.619399308,-0.5845,0.2199,0.8134,1.025
3.621281539,-0.5489,0.2092,0.8136,1.003
3.624013847,-0.5163,0.1962,0.8183,0.987
3.625615077,-0.4909,0.1857,0.8258,0.978
3.627687077,-0.4795,0.1759,0.8390,0.982
3.629371923,-0.4856,0.1686,0.8495,0.993
3.631433847,-0.5000,0.1661,0.8532,1.003
3.633455077,-0.5061,0.1564,0.8547,1.006
3.635410462,-0.5166,0.1444,0.8605,1.014
3.637349539,-0.5354,0.1335,0.8586,1.021
3.639414077,-0.5659,0.1244,0.8573,1.035
3.642545539,-0.5938,0.1165,0.8505,1.044
3.643891385,-0.6239,0.1125,0.8288,1.043
3.645422462,-0.6579,0.1100,0.7862,1.031
3.647418154,-0.6947,0.1095,0.7322,1.015
3.649492,-0.7229,0.1009,0.6844,1.001
3.651440616,-0.7387,0.0867,0.6424,0.983
3.653716616,-0.7470,0.0680,0.6143,0.970
3.655722385,-0.7541,0.0462,0.6052,0.968
3.657949539,-0.7478,0.0259,0.6028,0.961
3.659963923,-0.7480,0.0233,0.6145,0.968
3.661642462,-0.7541,0.0326,0.6169,0.975
3.663934385,-0.7580,0.0496,0.6164,0.978
3.665991,-0.7521,0.0736,0.6124,0.973
3.667898385,-0.7318,0.0911,0.6131,0.959
3.669901539,-0.6933,0.1019,0.6150,0.932
3.671908,-0.6481,0.1107,0.6169,0.902
3.674046385,-0.6195,0.1373,0.6299,0.894
3.675874462,-0.5985,0.1661,0.6406,0.892
3.677747385,-0.5804,0.1938,0.6514,0.894
3.679706077,-0.5674,0.2197,0.6614,0.899
3.681684923,-0.5582,0.2388,0.6734,0.907
3.683713231,-0.5557,0.2561,0.6821,0.916
3.685683,-0.5582,0.2695,0.6942,0.931
3.687729462,-0.5662,0.2839,0.7091,0.951
3.696719616,-0.5848,0.2991,0.7252,0.978
3.698358462,-0.5990,0.3049,0.7384,0.998
3.70007377,-0.6058,0.3061,0.7459,1.009
3.701454154,-0.6104,0.3059,0.7584,1.020
3.702615693,-0.6095,0.2989,0.7680,1.025
3.704415616,-0.6099,0.2949,0.7821,1.035
3.705850077,-0.6031,0.2873,0.8002,1.042
3.707356,-0.5925,0.2773,0.8083,1.040
3.709008923,-0.5775,0.2665,0.8014,1.023
3.709946693,-0.5764,0.2688,0.7980,1.020
3.711470385,-0.5833,0.2737,0.7955,1.024
3.713471308,-0.5841,0.2770,0.8016,1.030
3.714862154,-0.5787,0.2783,0.8151,1.038
3.715919308,-0.5701,0.2732,0.8339,1.046
3.718220231,-0.5613,0.2693,0.8461,1.050
3.719984308,-0.5528,0.2602,0.8568,1.052
3.72219077,-0.5450,0.2509,0.8677,1.055
3.724282077,-0.5359,0.2432,0.8766,1.056
3.725865847,-0.5252,0.2346,0.8789,1.050
3.728035693,-0.5149,0.2267,0.8752,1.040
3.729880231,-0.5037,0.2216,0.8588,1.020
3.731933539,-0.4944,0.2143,0.8300,0.990
3.734087693,-0.4851,0.2072,0.7872,0.948
3.736020539,-0.4709,0.1943,0.7364,0.895
3.737547923,-0.4583,0.1840,0.6763,0.837
3.740896847,-0.4518,0.1735,0.6157,0.783
3.741589539,-0.4509,0.1684,0.5556,0.735
3.743581462,-0.4636,0.1745,0.4782,0.688
3.74590577,-0.4917,0.1877,0.3727,0.645
3.747606154,-0.4927,0.1894,0.2507,0.584
3.749582077,-0.4394,0.1679,0.1533,0.495
3.751601154,-0.3617,0.1237,0.1694,0.418
3.753585231,-0.2918,0.0587,0.3206,0.438
3.75560677,-0.2643,0.0089,0.5276,0.590
3.758165539,-0.2885,0.0037,0.7079,0.764
3.760089539,-0.3346,0.0173,0.8376,0.902
3.761951308,-0.3959,0.0450,0.9367,1.018
3.76393377,-0.4685,0.0760,1.0257,1.130
3.765943616,-0.5151,0.0821,1.1405,1.254
3.767994693,-0.5582,0.0699,1.2233,1.346
3.769634385,-0.5640,0.0480,1.2678,1.388
3.771668539,-0.5696,0.0164,1.2832,1.404
3.77369877,-0.5733,-0.0169,1.2814,1.404
3.775719385,-0.5606,-0.0443,1.2392,1.361
3.778076616,-0.5620,-0.0851,1.1925,1.321
3.78003877,-0.5913,-0.0942,1.1640,1.309
3.781961539,-0.6170,-0.1264,1.1221,1.287
3.784057462,-0.6715,-0.1320,1.0992,1.295
3.786008308,-0.6957,-0.1484,1.0794,1.293
3.787749231,-0.6971,-0.1733,1.0487,1.271
3.790831616,-0.7138,-0.1792,1.0369,1.272
3.791847385,-0.6864,-0.2144,1.0181,1.246
3.793783693,-0.6654,-0.2473,1.0128,1.237
3.796168539,-0.6421,-0.2866,0.9956,1.219
3.797851923,-0.6332,-0.3106,0.9685,1.198
3.800019385,-0.6197,-0.3424,0.9658,1.198
3.801977231,-0.6400,-0.3649,0.9781,1.224
3.804031923,-0.6375,-0.3910,0.9765,1.230
3.806047308,-0.6510,-0.4157,0.9683,1.239
3.808079308,-0.6605,-0.4266,0.9737,1.252
3.810016616,-0.6730,-0.4482,0.9753,1.267
3.812355,-0.6805,-0.4909,0.9898,1.298
3.814211923,-0.6935,-0.5153,1.0098,1.329
3.816397462,-0.6969,-0.5456,1.0117,1.344
3.818126385,-0.6969,-0.5573,1.0298,1.363
3.820185154,-0.7008,-0.5466,1.0506,1.376
3.822532,-0.7301,-0.5784,1.0743,1.422
3.824373462,-0.7922,-0.5838,1.0882,1.467
3.826144923,-0.8571,-0.5339,1.0887,1.485
3.82834,-0.8726,-0.4809,1.1647,1.533
3.830520847,-0.8433,-0.4660,1.1430,1.495
3.832256539,-0.8499,-0.4071,1.0694,1.425
3.834483923,-0.8254,-0.3910,1.0410,1.385
3.836190385,-0.8580,-0.3141,0.9285,1.303
3.838480923,-0.8640,-0.3150,0.8321,1.240
3.841217462,-0.8992,-0.3502,0.7620,1.230
3.842427923,-0.9568,-0.3331,0.6800,1.220
3.844310154,-0.9918,-0.3800,0.6413,1.241
3.846360539,-1.0373,-0.3504,0.5421,1.222
3.848468308,-1.0826,-0.2794,0.5214,1.234
3.850382154,-1.0947,-0.1501,0.5928,1.254
3.852441231,-1.0670,0.0724,0.6944,1.275
3.854420616,-1.0008,0.2800,0.6641,1.233
3.857144847,-0.9342,0.4806,0.5720,1.196
3.858639923,-0.8477,0.6189,0.6225,1.220
3.860236539,-0.7211,0.7337,0.7030,1.246
3.86223077,-0.5958,0.7838,0.7911,1.263
3.864366154,-0.4233,0.8434,0.8852,1.294
3.866180539,-0.2736,0.9621,0.9555,1.383
3.86833777,-0.1380,0.9460,1.0189,1.397
3.870436847,-0.0270,0.9574,1.0413,1.415
3.873340847,0.1074,0.9355,1.0855,1.437
3.874172923,0.1740,0.9389,1.0725,1.436
3.876172923,0.2120,0.9844,0.9700,1.398
3.878149539,0.1740,1.0032,0.8309,1.314
3.88081877,0.1922,1.0051,0.6483,1.211
3.882227616,0.1419,1.0584,0.4689,1.166
3.884664308,0.1214,1.1094,0.3015,1.156
3.886635308,0.1363,1.0943,0.1774,1.117
3.888796,0.1542,1.0831,0.0550,1.095
3.89138677,0.1642,1.0320,0.0057,1.045
3.892684539,0.1896,0.9778,-0.0621,0.998
3.894404231,0.1666,0.9478,-0.1037,0.968
3.896376308,0.1239,0.9201,-0.1149,0.935
3.898728231,0.0748,0.8700,-0.1027,0.879
3.900803,-0.0221,0.8363,-0.0494,0.838
3.903093154,-0.1732,0.8131,0.0206,0.832
3.904685462,-0.3258,0.8227,0.0961,0.890
3.907500847,-0.4326,0.8062,0.1461,0.927
3.908790462,-0.4639,0.7743,0.0404,0.904
3.910612,-0.5970,0.7044,0.0812,0.927
3.912731385,-0.7895,0.6138,0.3360,1.055
3.914723923,-0.8401,0.5490,0.4774,1.111
3.916781231,-0.8580,0.5118,0.5891,1.160
3.918735077,-0.8765,0.4901,0.6995,1.224
3.920787616,-0.8878,0.4750,0.7906,1.280
3.923332539,-0.9060,0.4796,0.8628,1.340
3.924855693,-0.9156,0.4952,0.8817,1.364
3.92662577,-0.8914,0.5082,0.8576,1.337
3.928843077,-0.8501,0.5113,0.8021,1.276
3.930569231,-0.8361,0.5118,0.7699,1.247
3.932604539,-0.8831,0.5004,0.7992,1.292
3.934559308,-0.9281,0.4745,0.8693,1.357
3.936589539,-0.9326,0.4454,0.9196,1.383
3.938616308,-0.9111,0.4205,0.9583,1.388
3.940610693,-0.9183,0.4146,0.9961,1.417
3.942624616,-0.9283,0.4127,1.0028,1.427
3.944716,-0.9449,0.4210,0.9890,1.431
3.946494154,-0.9542,0.4279,0.9741,1.429
3.948504616,-0.9591,0.4398,0.9531,1.422
3.950497231,-0.9605,0.4528,0.9439,1.421
3.952543077,-0.9640,0.4622,0.9406,1.424
3.955031923,-0.9600,0.4669,0.9316,1.417
3.956558693,-0.9671,0.4710,0.9185,1.415
3.958534462,-0.9612,0.4694,0.9111,1.405
3.960467,-0.9439,0.4686,0.9062,1.390
3.962594154,-0.9454,0.4735,0.9038,1.391
3.965388308,-0.9535,0.4803,0.9055,1.400
3.966565539,-0.9630,0.4808,0.9145,1.412
3.968529462,-0.9479,0.4755,0.9157,1.401
3.971103616,-0.9444,0.4740,0.9089,1.394
3.972545154,-0.9342,0.4779,0.8820,1.371
3.974651693,-0.9356,0.4896,0.8444,1.352
3.977383,-0.9158,0.4948,0.7769,1.299
3.978574154,-0.8853,0.4964,0.7110,1.239
3.981057154,-0.8459,0.4964,0.6663,1.186
3.983184,-0.8112,0.4913,0.6716,1.162
3.985385231,-0.7739,0.4767,0.7091,1.153
