time,gFx,gFy,gFz,TgF
3.590984231,-0.5853,0.9038,1.2495,1.649
3.593134769,-0.5498,0.8866,1.1705,1.568
3.595298154,-0.4919,0.8395,1.0860,1.458
3.600937846,-0.4343,0.7801,1.0103,1.348
3.602450462,-0.3837,0.6704,0.9248,1.205
3.60388,-0.3185,0.5390,0.9120,1.106
3.604803077,-0.2789,0.4242,0.8974,1.031
3.605861539,-0.2589,0.3699,0.8786,0.988
3.607488308,-0.2526,0.3767,0.8334,0.949
3.609298692,-0.2664,0.4523,0.7063,0.880
3.611524615,-0.3119,0.5556,0.6558,0.914
3.613627308,-0.3486,0.6438,0.6323,0.967
3.616606692,-0.3253,0.6476,0.5437,0.906
3.617172,-0.2748,0.5866,0.5141,0.827
3.619592846,-0.2166,0.4901,0.5845,0.793
3.621079692,-0.2198,0.4319,0.5950,0.767
3.623452,-0.2477,0.3734,0.5908,0.741
3.625446077,-0.2931,0.3311,0.5295,0.690
3.626955308,-0.3092,0.3264,0.4652,0.647
3.628971077,-0.3241,0.3474,0.4916,0.684
3.631741769,-0.3370,0.4024,0.5510,0.761
3.633150692,-0.3659,0.4354,0.6426,0.858
3.635883692,-0.0568,0.2910,0.6846,0.746
3.637402077,0.2942,0.0827,0.7047,0.768
3.639556923,0.4913,-0.0509,0.7264,0.878
3.641433846,0.6149,-0.1953,0.7648,1.001
3.643468539,0.6813,-0.3390,0.8136,1.114
3.645381231,0.7745,-0.5773,0.8796,1.306
3.647623077,1.0386,-1.1019,1.0122,1.821
3.650094154,1.3051,-1.7645,1.1193,2.464
3.652028308,1.1260,-1.9057,1.1163,2.479
3.653575,0.6379,-1.5319,0.9626,1.918
3.655407385,0.1265,-0.9192,0.6289,1.121
3.657477539,-0.2518,-0.2463,0.2451,0.429
3.659788615,-0.4723,0.3867,-0.0385,0.612
3.661714692,-0.6111,0.9926,-0.2160,1.186
3.664201462,-0.6815,1.5308,-0.2803,1.699
3.666397462,-0.7064,1.9603,-0.2199,2.095
3.669661846,-0.6879,2.2655,-0.0059,2.368
3.671807923,-0.6754,2.4966,0.2630,2.600
3.673136539,-0.6381,2.6046,0.5754,2.743
3.674256615,-0.5491,2.5960,0.9006,2.802
3.675832539,-0.4397,2.4800,1.2546,2.814
3.677376308,-0.3016,2.2709,1.5956,2.792
3.679455077,-0.1345,1.9831,1.8675,2.727
3.681329846,0.0293,1.6361,2.0552,2.627
3.683858462,0.1833,1.2683,2.1900,2.537
3.685628231,0.3159,0.9147,2.2382,2.438
3.687928615,0.4055,0.6064,2.2150,2.332
3.690297539,0.4324,0.3792,2.1124,2.189
3.691974769,0.4034,0.2360,1.9548,2.010
3.693561769,0.3373,0.1605,1.7542,1.794
3.695797846,0.2538,0.1442,1.5072,1.535
3.697103692,0.1759,0.1579,1.2565,1.279
3.699476308,0.1139,0.1933,1.0181,1.042
3.701608,0.0728,0.2304,0.8111,0.846
3.703836923,0.0403,0.2573,0.6478,0.698
3.705534385,0.0193,0.2642,0.5334,0.596
3.707588,0.0232,0.2231,0.4684,0.519
3.709553846,-0.0109,0.2094,0.4520,0.498
3.712488923,-0.0607,0.1945,0.4584,0.502
3.713734154,-0.0884,0.1669,0.4892,0.524
3.717450769,-0.0791,0.1242,0.5446,0.564
3.719300308,-0.0517,0.0811,0.6252,0.633
3.720216615,-0.0185,0.0367,0.7215,0.723
3.721403077,0.0042,-0.0084,0.8188,0.819
3.723831615,0.0107,-0.0421,0.9155,0.917
3.725637539,-0.0034,-0.0651,1.0056,1.008
3.727849539,-0.0278,-0.0765,1.0951,1.098
3.729658154,-0.0519,-0.0825,1.1789,1.183
3.731904923,-0.0761,-0.0874,1.2490,1.254
3.733650077,-0.0954,-0.0893,1.3145,1.321
3.736095615,-0.1194,-0.0923,1.3680,1.376
3.737449462,-0.1490,-0.0939,1.4132,1.424
3.740102692,-0.1653,-0.0970,1.4530,1.466
3.741662462,-0.1821,-0.1030,1.4842,1.499
3.743868231,-0.1944,-0.1007,1.5072,1.523
3.745643615,-0.1937,-0.1105,1.5238,1.540
3.747884923,-0.1676,-0.1286,1.5358,1.550
3.749898769,-0.1453,-0.1494,1.5463,1.560
3.754371923,-0.1406,-0.1518,1.5488,1.563
3.756370462,-0.1313,-0.1359,1.5568,1.568
3.757341154,-0.1218,-0.1147,1.5427,1.552
3.758575308,-0.1071,-0.0966,1.5287,1.535
3.759741846,-0.0969,-0.0783,1.4955,1.501
3.761749539,-0.0940,-0.0392,1.4657,1.469
3.764042077,-0.1082,0.0081,1.4334,1.437
3.765928539,-0.1421,0.0238,1.3909,1.398
3.768917462,-0.3087,-0.0719,1.1251,1.169
3.770923615,-0.3891,-0.1063,0.9881,1.067
3.772330154,-0.4333,-0.1362,0.9570,1.059
3.775010385,-0.4643,-0.2002,0.9071,1.039
3.776677539,-0.4514,-0.2346,0.8573,0.997
3.777680615,-0.3889,-0.2615,0.8603,0.980
3.779757462,-0.2377,-0.2258,0.9369,0.993
3.783837539,-0.2056,-0.2034,0.9939,1.035
3.785405769,-0.1932,-0.1741,0.8241,0.864
3.786680846,-0.1932,-0.1237,0.7237,0.759
3.787830385,-0.1418,-0.0519,0.6641,0.681
3.789864539,-0.1597,0.0056,0.6145,0.635
3.792244231,-0.2303,0.0895,0.4980,0.556
3.794181462,-0.2950,0.1049,0.3421,0.464
3.796709462,-0.3996,0.1214,0.1960,0.461
3.798343077,-0.4487,0.1649,0.1088,0.490
3.801016539,-0.5179,0.2067,0.0084,0.558
3.802019615,-0.6139,0.2214,-0.1032,0.661
3.804861462,-0.6383,0.2481,-0.2276,0.722
3.806708,-0.6522,0.2993,-0.3574,0.802
3.8081,-0.7267,0.4400,-0.6868,1.092
3.810319308,-0.7707,0.6252,-1.2485,1.595
3.812096,-0.7968,0.8255,-1.7141,2.063
3.814085769,-0.7785,1.1192,-1.6387,2.132
3.816405846,-0.7301,1.3088,-1.1876,1.912
3.819025539,-0.6153,1.4090,-0.5232,1.624
3.820593539,-0.4763,1.4903,-0.0441,1.565
3.822105539,-0.4516,1.6068,0.2004,1.681
3.824124539,-0.5132,1.7598,0.3988,1.876
3.826644231,-0.6341,1.9210,0.5351,2.093
3.828594154,-0.6917,2.0337,0.6910,2.257
3.831944,-0.7040,2.0918,0.9387,2.398
3.836495615,-0.6923,2.1492,1.1503,2.534
3.838446769,-0.7106,2.1329,1.5072,2.707
3.839777462,-0.7082,2.0405,1.7796,2.799
3.840542462,-0.6813,1.9142,2.0124,2.860
3.841314769,-0.6349,1.7896,2.1478,2.867
3.842188846,-0.6018,1.6579,2.2223,2.837
3.843844231,-0.5972,1.5167,2.2504,2.779
3.845856308,-0.6116,1.3929,2.2423,2.710
3.848363615,-0.6346,1.2934,2.1649,2.600
3.849888,-0.6632,1.2284,2.0186,2.454
3.852632308,-0.7028,1.1771,1.8258,2.283
3.853937231,-0.7362,1.1414,1.6279,2.120
3.856300616,-0.7450,1.1187,1.3322,1.892
3.858103308,-0.7434,1.0924,1.0697,1.700
3.860539077,-0.7255,1.0526,0.8664,1.544
3.861986077,-0.6889,1.0049,0.6898,1.400
3.864348539,-0.6833,0.9648,0.5708,1.313
3.866195385,-0.6805,0.9301,0.5002,1.256
3.868404231,-0.6710,0.8959,0.4774,1.217
3.870522462,-0.6514,0.8521,0.4938,1.181
3.871815692,-0.6375,0.7965,0.5365,1.153
3.873749154,-0.6591,0.7501,0.5971,1.163
3.876040539,-0.6926,0.6916,0.6169,1.157
3.878054769,-0.7306,0.6208,0.6336,1.149
3.880277231,-0.7497,0.5453,0.6634,1.140
3.882549846,-0.7192,0.4771,0.6539,1.083
3.884716,-0.6877,0.4156,0.6727,1.048
3.886300846,-0.6375,0.3438,0.6301,0.960
3.888203308,-0.6060,0.2871,0.6578,0.939
3.890172846,-0.5566,0.2236,0.5977,0.847
3.892003,-0.5186,0.1801,0.5805,0.799
3.895498154,-0.4763,0.1593,0.5256,0.727
3.896721769,-0.4673,0.1537,0.5556,0.742
3.898384,-0.4497,0.1626,0.5321,0.715
3.900346769,-0.4260,0.1799,0.5029,0.683
3.904229231,-0.3913,0.1869,0.4794,0.646
3.905057231,-0.3353,0.1969,0.4479,0.593
3.906088846,-0.2261,0.1969,0.3587,0.468
3.908175,-0.1275,0.1826,0.3008,0.374
3.910029846,-0.0151,0.1573,0.2889,0.329
3.912778154,0.3479,-0.0714,0.2659,0.444
3.914499692,0.4099,-0.1240,0.3013,0.524
3.917435692,0.4327,-0.1308,0.3574,0.576
3.918524308,0.4293,-0.1254,0.3990,0.599
3.920894385,0.3941,-0.1166,0.4755,0.629
3.922559923,0.3577,-0.1003,0.5351,0.651
3.924513846,0.2993,-0.0716,0.5994,0.674
3.926648539,0.2189,-0.0089,0.6527,0.688
3.928400539,0.1239,0.0799,0.7403,0.755
3.930453154,0.0249,0.1481,0.8337,0.847
3.933297539,-0.0942,0.1901,0.9443,0.968
3.934531308,-0.1729,0.2246,0.9991,1.038
3.936726462,-0.2731,0.2336,1.0354,1.096
3.938387616,-0.3673,0.2378,1.0491,1.137
3.940248846,-0.4614,0.2537,1.0479,1.173
3.942278769,-0.5620,0.2768,1.0738,1.243
3.945208846,-0.6571,0.2937,1.1129,1.325
3.946319308,-0.7425,0.2863,1.1224,1.376
3.948916,-0.8188,0.3279,1.1503,1.450
3.950447616,-0.8692,0.3460,1.1512,1.483
3.952496846,-0.8366,0.3057,1.0599,1.384
3.954409462,-0.8415,0.3318,1.0247,1.367
3.956804846,-0.8785,0.3827,1.1239,1.477
3.958850077,-0.7979,0.3294,1.1317,1.423
3.960806077,-0.6192,0.1913,1.0137,1.203
3.962631923,-0.4690,0.0946,0.8148,0.945
3.964947692,-0.4837,0.1628,0.8349,0.979
3.966791308,-0.7531,0.4557,1.2830,1.556
3.968618385,-0.8699,0.5614,1.5488,1.863
3.970559385,-0.6928,0.4757,1.4471,1.673
3.972830385,-0.6402,0.5090,1.5581,1.760
3.974823692,-0.6522,0.5463,1.6911,1.893
3.977189154,-0.5428,0.4787,1.6331,1.786
3.978727692,-0.4551,0.4176,1.4810,1.605
3.980795385,-0.3749,0.3518,1.3738,1.467
3.983638077,-0.3041,0.3091,1.2695,1.341
3.985176846,-0.2325,0.2749,1.1666,1.221
3.98812,-0.1482,0.2458,1.0450,1.084
3.989399923,-0.0784,0.2295,1.0073,1.036
3.990816,0.0024,0.2234,0.8398,0.869
3.992932923,0.0305,0.2302,0.6942,0.732
3.995843692,0.0228,0.2441,0.5712,0.622
3.996823077,0.0090,0.2556,0.4042,0.478
3.998745154,-0.0507,0.2143,0.1342,0.258
4.001210385,-0.1308,0.1828,-0.1044,0.248
4.002813462,-0.1697,0.1640,-0.3702,0.439
4.005305462,-0.1872,0.1523,-0.5612,0.611
4.006825539,-0.2296,0.1384,-0.7897,0.834
4.008766385,-0.2374,0.1738,-0.8637,0.912
4.010731692,-0.2457,0.2231,-0.7926,0.859
4.012908231,-0.2261,0.2705,-0.7073,0.790
4.016349769,-0.1973,0.2795,-0.5954,0.687
4.017206385,-0.1721,0.2873,-0.4571,0.567
4.018970077,-0.1450,0.2937,-0.3739,0.497
4.020858077,-0.1499,0.2917,-0.2871,0.436
4.022822077,-0.1893,0.2866,-0.2072,0.401
4.024889539,-0.2484,0.2847,-0.0648,0.383
4.026905846,-0.3185,0.2849,0.0907,0.437
4.028804231,-0.3847,0.2954,0.2402,0.541
4.031938692,-0.4474,0.3157,0.4000,0.678
4.033385462,-0.4886,0.3438,0.5400,0.805
4.035308,-0.5103,0.3618,0.6841,0.927
4.037054077,-0.5430,0.3670,0.8556,1.078
4.038989231,-0.5916,0.3646,1.0753,1.280
4.041039077,-0.6473,0.3648,1.3345,1.527
4.043144539,-0.7094,0.3709,1.5690,1.761
4.045176923,-0.7721,0.3667,1.8407,2.030
4.047188308,-0.8215,0.3711,2.0363,2.227
4.048972308,-0.8701,0.3758,2.2406,2.433
4.052631,-0.9229,0.3829,2.4460,2.642
4.053850692,-0.9571,0.3853,2.6576,2.851
4.055587308,-0.9815,0.3855,2.8301,3.020
4.057156616,-0.9975,0.3827,2.9562,3.143
4.060095308,-0.9869,0.3699,3.0351,3.213
4.061671923,-0.9214,0.3320,3.0065,3.162
4.063366154,-0.8489,0.2828,2.9149,3.049
4.065233462,-0.7502,0.2274,2.7288,2.839
4.067288308,-0.6368,0.1673,2.4280,2.516
4.069218462,-0.5636,0.1314,2.0659,2.145
4.071541462,-0.5254,0.1195,1.7319,1.814
4.073107923,-0.5135,0.1283,1.4459,1.540
4.075324923,-0.5144,0.1430,1.2194,1.331
4.077065462,-0.5088,0.1591,1.0410,1.170
4.079494462,-0.5007,0.1769,0.9028,1.047
4.081098154,-0.4819,0.1871,0.7843,0.939
4.083498692,-0.4621,0.1871,0.6893,0.851
4.085736231,-0.4421,0.1906,0.6108,0.778
4.087176923,-0.4138,0.1908,0.5514,0.715
4.089462385,-0.3917,0.1952,0.5053,0.668
4.091581539,-0.3724,0.2016,0.4738,0.635
4.094006077,-0.3522,0.2055,0.4624,0.617
4.095735923,-0.3349,0.2143,0.4671,0.613
4.097594077,-0.3146,0.2265,0.4860,0.622
4.099747385,-0.3065,0.2390,0.5158,0.646
4.101649846,-0.3034,0.2502,0.5579,0.683
4.103216923,-0.2767,0.2077,0.5777,0.673
4.105414077,-0.0679,-0.0590,0.3375,0.349
4.107262154,0.4514,-0.6695,-0.2234,0.838
4.109376539,1.2403,-0.9861,-0.6648,1.718
4.111867,0.5136,-0.2742,0.0387,0.583
4.113436539,-0.1819,0.2402,0.5789,0.653
4.115936923,-0.3747,0.3909,0.8302,0.991
4.117458385,-0.3971,0.4076,0.9483,1.106
4.119735923,-0.3671,0.3770,1.0398,1.165
4.121461769,-0.3256,0.3218,1.1584,1.246
4.123751616,-0.2967,0.2637,1.2480,1.310
4.12564,-0.2923,0.2262,1.2844,1.337
4.127492539,-0.3078,0.2157,1.2959,1.349
4.129593154,-0.3356,0.2358,1.3273,1.389
4.131396539,-0.3917,0.2730,1.3657,1.447
4.133787,-0.4292,0.3133,1.3929,1.491
4.136184231,-0.4634,0.3436,1.3953,1.510
4.137618154,-0.4636,0.3626,1.3704,1.491
4.139326692,-0.4543,0.3634,1.2944,1.419
4.141895616,-0.4231,0.3469,1.1962,1.315
4.145661154,-0.3947,0.3284,1.0587,1.177
4.147379385,-0.3803,0.3238,0.9338,1.059
4.149367692,-0.3542,0.3166,0.8551,0.978
4.150951077,-0.3361,0.3152,0.8134,0.935
4.152866154,-0.3283,0.3140,0.8088,0.928
4.154141462,-0.3283,0.3082,0.8305,0.945
4.155984846,-0.3368,0.3059,0.8598,0.973
4.157545154,-0.3454,0.2830,0.8610,0.970
4.159368616,-0.3258,0.2409,0.8290,0.923
4.161300616,-0.3141,0.2023,0.7958,0.879
4.163706077,-0.2680,0.1435,0.7767,0.834
4.165450769,-0.2361,0.0907,0.7555,0.797
4.167567308,-0.1965,0.0355,0.7506,0.777
4.170685539,-0.1558,-0.0162,0.7540,0.770
4.172688923,-0.1182,-0.0639,0.7503,0.762
4.174241769,-0.0947,-0.1005,0.7477,0.760
4.176229846,-0.0717,-0.1294,0.7652,0.779
4.177849462,-0.0579,-0.1264,0.7997,0.812
4.179690462,-0.0574,-0.1140,0.8270,0.837
4.181344308,-0.0642,-0.0951,0.8576,0.865
4.183919077,-0.0598,-0.0768,0.8615,0.867
4.185045539,-0.0812,-0.0427,0.8510,0.856
4.186993539,-0.1296,0.0135,0.8386,0.849
4.188999,-0.1541,0.0585,0.8170,0.833
4.190986462,-0.2107,0.1219,0.7899,0.827
4.193035616,-0.2720,0.1779,0.7510,0.818
4.195513231,-0.3202,0.2209,0.7203,0.819
4.197451077,-0.3810,0.2614,0.6954,0.835
4.199658769,-0.4174,0.2947,0.6770,0.848
4.201288923,-0.4619,0.3299,0.6744,0.881
4.203280539,-0.5330,0.3758,0.6748,0.938
4.205156616,-0.6004,0.4056,0.6829,0.996
4.207140308,-0.6869,0.4456,0.7047,1.080
4.209196616,-0.7966,0.4882,0.7289,1.185
4.211792231,-0.9011,0.5332,0.7664,1.298
4.213622077,-0.9815,0.5810,0.8188,1.404
4.215205846,-1.0334,0.6218,0.8945,1.502
4.217152308,-1.0641,0.6480,0.9614,1.574
4.220094077,-1.0634,0.6623,1.0340,1.624
4.221483923,-1.0443,0.6748,1.1104,1.667
4.223606462,-1.0035,0.6863,1.1876,1.700
4.225592,-0.9605,0.7156,1.2624,1.740
4.227328923,-0.9183,0.7244,1.2819,1.735
4.229304616,-0.8736,0.7134,1.2798,1.706
4.231231308,-0.8007,0.6634,1.2472,1.624
4.233292308,-0.6822,0.5937,1.2424,1.537
4.235273539,-0.7280,0.4535,1.0264,1.338
4.237722692,-0.6378,0.3467,0.9531,1.198
4.239876308,-0.5196,0.2710,0.9115,1.084
4.241736616,-0.4558,0.2224,0.8810,1.017
4.243904846,-0.4436,0.1926,0.8426,0.972
4.245901154,-0.4418,0.1664,0.8253,0.951
4.247796308,-0.4516,0.1559,0.8221,0.951
4.249811692,-0.4423,0.1435,0.8251,0.947
4.251910769,-0.4518,0.1452,0.8430,0.967
4.253853231,-0.4565,0.1432,0.8693,0.992
4.255912539,-0.4700,0.1547,0.8810,1.010
4.257891923,-0.4966,0.1852,0.8197,0.976
4.259984846,-0.4868,0.1889,0.8473,0.995
4.262172539,-0.4558,0.1682,0.9008,1.023
4.263962462,-0.4446,0.1415,0.9890,1.094
4.265885846,-0.4482,0.1330,1.0564,1.155
4.268270154,-0.4521,0.1327,1.0676,1.167
4.270710462,-0.4599,0.1403,1.0471,1.152
4.272308308,-0.4562,0.1498,0.9961,1.106
4.273977769,-0.4478,0.1549,0.9343,1.048
4.276200846,-0.4374,0.1589,0.8712,0.988
4.278055077,-0.4213,0.1571,0.8273,0.942
4.280119616,-0.4135,0.1633,0.8099,0.924
4.281939692,-0.4187,0.1706,0.7985,0.918
4.284213462,-0.4208,0.1710,0.8273,0.944
4.286177539,-0.4240,0.1696,0.8566,0.971
4.288143385,-0.4272,0.1722,0.8754,0.989
4.290022154,-0.4272,0.1706,0.8908,1.003
4.292195616,-0.4311,0.1710,0.9062,1.018
4.294291308,-0.4373,0.1671,0.9223,1.034
4.296080308,-0.4460,0.1613,0.9365,1.050
4.298164616,-0.4504,0.1603,0.9269,1.043
4.300633462,-0.4529,0.1533,0.9241,1.040
4.304935385,-0.4523,0.1342,0.9350,1.047
4.306505462,-0.4709,0.1156,0.9611,1.077
4.308391308,-0.4858,0.0963,0.9670,1.086
4.30894,-0.4844,0.0795,0.9576,1.076
4.309530154,-0.4756,0.0653,0.9316,1.048
4.311735077,-0.4587,0.0508,0.9040,1.015
4.313632923,-0.4380,0.0433,0.8894,0.992
4.315874077,-0.4145,0.0126,0.8766,0.970
4.317546462,-0.3805,-0.0382,0.8703,0.951
4.319980231,-0.3593,-0.0951,0.8666,0.943
4.321741769,-0.3183,-0.1836,0.8584,0.934
4.323744231,-0.2906,-0.2796,0.8423,0.934
4.325778692,-0.2728,-0.3597,0.8188,0.935
4.327758385,-0.2471,-0.4499,0.8123,0.961
4.329774154,-0.2119,-0.5430,0.7906,0.982
4.331790692,-0.1511,-0.6397,0.7789,1.019
4.333774154,-0.1226,-0.7238,0.7921,1.080
4.335777769,-0.0856,-0.8027,0.7914,1.130
4.337888539,-0.0747,-0.8645,0.8314,1.202
4.340463616,-0.0879,-0.9246,0.8479,1.258
4.341991616,-0.0844,-1.0191,0.8532,1.332
4.343874077,-0.0712,-1.0585,0.8857,1.382
4.346550692,-0.0219,-1.0958,0.9245,1.434
4.347943308,-0.0023,-1.1432,0.9805,1.506
4.350041231,0.0161,-1.2126,0.9788,1.558
4.351870692,-0.0121,-1.2424,0.9609,1.571
4.353765462,-0.0574,-1.2267,0.9411,1.547
4.356198077,-0.0761,-1.2688,0.9250,1.572
4.357844,0.0083,-1.4237,0.8617,1.664
4.360261539,-0.0058,-1.4813,0.8551,1.710
4.362469846,-0.0476,-1.5761,0.8070,1.771
4.364174692,0.0545,-1.9618,0.7764,2.111
4.366987,0.0274,-2.2138,0.6917,2.319
4.368908231,-0.0490,-2.7730,1.0022,2.949
4.370424923,-0.2413,-2.6035,1.0235,2.808
4.371982769,-0.5039,-2.4048,1.0990,2.692
4.374023077,-0.7853,-2.1439,1.0438,2.510
4.376023308,-1.0434,-1.9364,1.0382,2.432
4.378000616,-1.2659,-1.7210,1.0119,2.364
4.380179616,-1.4594,-1.1916,0.6651,1.998
4.381921462,-1.4420,-0.9363,0.2478,1.737
4.384323385,-1.5104,-0.6693,0.0416,1.653
4.386166385,-1.3570,-0.5481,0.1806,1.475
4.388370769,-1.3253,-0.5698,0.9329,1.718
4.390546154,-1.2170,-0.4518,1.1817,1.756
4.393801154,-1.0651,-0.4445,1.0140,1.536
4.395390077,-0.9427,-0.3849,0.9026,1.361
4.396404923,-0.8210,-0.1422,0.7430,1.116
4.398247616,-0.8003,-0.1217,1.3024,1.534
4.402472231,-0.9268,0.2761,1.5008,1.785
4.403559,-0.9216,0.4549,1.6079,1.908
4.40522,-0.8377,0.5267,1.2572,1.600
4.406385539,-0.8531,0.6157,0.9790,1.437
4.408396923,-0.8816,0.8532,0.6663,1.396
4.410343692,-1.0026,1.0056,0.4459,1.488
4.412437769,-0.9910,1.1307,0.4337,1.565
4.414378692,-0.9463,1.3288,0.4405,1.690
4.416755923,-0.9070,1.4126,0.8666,1.889
4.418341154,-0.7721,1.5930,0.6665,1.892
4.423691,-0.6840,1.4952,0.7789,1.819
4.425159,-0.5354,1.5619,1.0210,1.941
4.426485846,-0.1953,1.2990,1.0618,1.689
4.428044923,-0.0623,1.0464,0.9646,1.425
4.429299923,-0.0913,1.0838,1.2807,1.680
4.430784231,-0.2760,1.3335,1.5874,2.091
4.433146769,-0.4201,1.4938,1.6147,2.239
4.434767923,-0.5631,1.6769,1.3503,2.225
4.436525539,-0.6114,1.8668,1.1451,2.274
4.438525539,-0.5070,1.9638,1.2082,2.361
4.440441154,-0.3849,1.9809,1.1862,2.341
4.442679385,-0.2638,2.0021,1.1591,2.328
4.445852846,-0.0754,1.9684,1.0787,2.246
4.447423616,0.0081,1.6531,0.6619,1.781
4.448567616,0.0577,1.4773,0.4281,1.539
4.451437462,0.0645,1.3720,0.3115,1.408
4.452625769,0.0381,1.2639,0.1119,1.269
4.45498,0.0093,1.2809,0.4357,1.353
4.458051923,-0.0920,1.3796,0.9814,1.696
4.459654769,-0.1538,1.4018,1.0164,1.738
4.460790077,-0.2454,1.4185,0.8365,1.665
4.463854385,-0.2901,1.3782,0.8244,1.632
4.465510077,-0.2562,1.2802,0.8423,1.554
4.468633846,-0.2669,1.1917,0.8656,1.497
4.469932,-0.2826,1.0945,0.9265,1.462
4.4718,-0.2855,0.9988,0.9267,1.392
4.472940231,-0.3060,0.9179,0.8684,1.300
4.474618462,-0.2913,0.8495,0.8109,1.210
4.476653769,-0.2068,0.7284,0.7224,1.047
4.478740231,-0.1062,0.6084,0.6902,0.926
4.480936231,-0.0146,0.4682,0.6973,0.840
4.482823077,0.0498,0.3389,0.7769,0.849
4.485488231,0.0774,0.2148,0.8204,0.852
4.488621462,0.0347,0.1121,0.8114,0.820
4.489777231,-0.0969,0.0946,0.8134,0.825
4.490981539,-0.2611,0.1053,0.7801,0.829
4.492527,-0.4374,0.1564,0.8400,0.960
4.500262769,-0.6256,0.2439,1.0741,1.267
4.508377539,-0.7304,0.2940,1.0958,1.349
4.509458692,-0.7470,0.3367,0.9660,1.267
4.509924,-0.7152,0.3313,0.8724,1.176
4.510275308,-0.6720,0.3179,0.8600,1.137
4.511476308,-0.6197,0.3023,0.8544,1.098
4.512158692,-0.5569,0.2793,0.8349,1.042
4.513032616,-0.4851,0.2336,0.7948,0.960
4.513623616,-0.4196,0.1996,0.7689,0.898
4.514810385,-0.3908,0.1706,0.7921,0.900
4.515451692,-0.3952,0.1738,0.8295,0.935
4.517128231,-0.4125,0.1913,0.8708,0.982
4.519737846,-0.4285,0.2013,0.8828,1.002
4.522589231,-0.4406,0.2097,0.8749,1.002
4.524432,-0.4865,0.2141,0.8576,1.009
4.527224231,-0.5149,0.2549,0.8826,1.053
4.528157769,-0.4927,0.2397,0.8896,1.045
4.531166077,-0.4873,0.2321,0.8908,1.042
4.531926462,-0.4778,0.2157,0.9372,1.074
4.537209462,-0.4636,0.2048,0.9781,1.102
4.538321154,-0.4397,0.1903,0.9905,1.100
4.538972231,-0.4220,0.1520,0.9954,1.092
4.539634692,-0.3935,0.1139,1.0301,1.109
4.540658692,-0.3722,0.0897,1.0115,1.082
4.542728846,-0.3570,0.0436,0.9961,1.059
4.545274385,-0.3316,-0.0294,0.9886,1.043
4.546770154,-0.2923,-0.0832,1.0469,1.090
4.548672308,-0.2764,-0.1135,1.0577,1.099
4.550776846,-0.2657,-0.1511,1.0596,1.103
4.552799692,-0.2473,-0.1965,1.0650,1.111
4.555281231,-0.2340,-0.2677,1.0638,1.122
4.556870462,-0.2357,-0.3362,1.0401,1.118
4.558898462,-0.2449,-0.4010,1.0091,1.113
4.560887923,-0.2860,-0.4506,0.9797,1.116
4.562944231,-0.3200,-0.5234,0.9495,1.130
4.565037462,-0.3444,-0.5815,0.9362,1.155
4.566982154,-0.3756,-0.6763,0.8957,1.184
4.568976616,-0.4164,-0.7550,0.8432,1.206
4.571246154,-0.4385,-0.8920,0.7880,1.268
4.572929846,-0.4905,-0.9292,0.8175,1.331
4.574846769,-0.5430,-0.9717,0.8510,1.401
4.576878462,-0.5713,-1.0636,0.8524,1.478
4.578880231,-0.6155,-1.1447,0.7687,1.510
4.580828539,-0.6586,-1.2472,0.7580,1.601
4.582799692,-0.7189,-1.2072,0.9292,1.685
4.584859923,-0.7597,-1.1423,1.0342,1.718
4.588232616,-0.7064,-1.2167,1.0186,1.737
4.58878,-0.6517,-1.2427,0.9521,1.696
4.590755,-0.6244,-1.0343,1.1330,1.656
4.592746385,-0.6610,-0.6285,1.4312,1.697
4.598438077,-0.5261,-0.2943,1.7212,1.824
4.598929769,-0.3952,-0.0683,1.9690,2.009
4.599416539,-0.3835,-0.1709,1.8952,1.941
4.600750769,-0.7138,-0.8415,1.3374,1.734
4.602784539,-0.9009,-1.8381,0.5426,2.118
4.604841846,-1.1916,-1.9352,0.1733,2.279
4.606804,-1.6206,-1.1165,0.7466,2.105
4.608756231,-1.8163,-0.8576,1.3186,2.403
4.610729154,-1.8339,-1.1134,1.3643,2.542
4.612753846,-1.9395,-1.0091,1.3252,2.557
4.614749769,-2.0215,-0.5908,1.5790,2.632
4.616787077,-2.2123,-0.5705,1.2923,2.625
4.619964231,-2.2248,-0.3204,1.4363,2.667
4.620812308,-2.2211,-0.4210,1.0704,2.501
4.622845846,-2.1371,-0.2190,1.0433,2.388
4.624865769,-2.0145,-0.1422,1.0032,2.255
4.626814692,-1.9180,-0.0912,0.7462,2.060
4.628825462,-1.7464,0.1840,0.8051,1.932
4.631290769,-1.5515,0.5018,0.8253,1.828
4.632992616,-1.4015,0.7904,0.7955,1.795
4.635116616,-1.1173,1.0107,0.4918,1.585
4.637159616,-0.9637,1.3445,0.3453,1.690
4.638906462,-0.7841,1.6249,0.2270,1.818
4.641307385,-0.6805,2.2249,0.3809,2.358
4.643548539,-0.4010,3.0690,0.5083,3.137
4.645492231,-0.2000,4.0665,0.3497,4.086
4.647628231,0.1412,4.8163,0.3023,4.828
4.649503616,0.5858,5.2020,0.3260,5.245
4.651665231,1.0642,5.1014,0.4462,5.230
4.653598769,1.9100,4.2624,0.6480,4.716
4.655623,2.6915,3.3525,0.8123,4.375
4.657475077,3.7179,1.9228,1.0335,4.311
4.659595,4.3298,0.9208,1.0821,4.557
4.661541154,4.1962,0.6091,0.6548,4.290
4.663564308,3.8134,0.6147,0.0897,3.864
