time,gFx,gFy,gFz,TgF
3.114984615,0.4085,0.5788,-0.4181,0.823
3.116696307,0.4011,0.5630,-0.5107,0.859
3.11864823,0.3808,0.5807,-0.5058,0.859
3.120577154,0.3889,0.5211,-0.5470,0.850
3.122486692,0.3752,0.5069,-0.5510,0.837
3.124935923,0.3538,0.5060,-0.4990,0.794
3.126595384,0.3533,0.4740,-0.4848,0.765
3.12849723,0.3522,0.4412,-0.4936,0.750
3.130533538,0.3364,0.4513,-0.4506,0.721
3.133058461,0.3337,0.4566,-0.4086,0.698
3.134664923,0.3438,0.4542,-0.3807,0.685
3.136847,0.3584,0.4415,-0.3567,0.671
3.138637538,0.3764,0.4317,-0.3367,0.664
3.141752615,0.3794,0.4244,-0.3211,0.654
3.142545769,0.3792,0.4146,-0.3028,0.638
3.144667,0.3848,0.4053,-0.2764,0.624
3.146623923,0.3943,0.3895,-0.2502,0.608
3.149206077,0.4004,0.3821,-0.2309,0.600
3.150753769,0.3857,0.3804,-0.2114,0.582
3.152623923,0.3687,0.3780,-0.2085,0.568
3.154818769,0.3413,0.3821,-0.1872,0.546
3.156977846,0.3277,0.3770,-0.1711,0.528
3.158887615,0.3371,0.3816,-0.1554,0.532
3.160999615,0.3368,0.3702,-0.1579,0.525
3.162806769,0.3333,0.3585,-0.1640,0.516
3.164898692,0.3210,0.3660,-0.1515,0.510
3.167354077,0.3154,0.3765,-0.1474,0.513
3.168846692,0.3161,0.3912,-0.1523,0.526
3.170941846,0.3212,0.4009,-0.1058,0.525
3.17335723,0.3188,0.3970,-0.0765,0.515
3.174923692,0.3249,0.4090,-0.0487,0.525
3.176882077,0.3203,0.3907,-0.0369,0.507
3.178863077,0.3200,0.3939,-0.0264,0.508
3.182955923,0.3308,0.4270,-0.0413,0.542
3.183868615,0.3058,0.3963,-0.0755,0.506
3.185499692,0.2909,0.3819,-0.0518,0.483
3.188208307,0.2921,0.4198,-0.0364,0.513
3.193101769,0.2951,0.4230,-0.0318,0.517
3.200272923,0.2885,0.4037,-0.0375,0.498
3.20584523,0.2865,0.4493,-0.0038,0.533
3.207612538,0.2902,0.4410,-0.0045,0.528
3.208912307,0.2983,0.4230,-0.0721,0.523
3.209976538,0.2858,0.4210,-0.0536,0.512
3.210884846,0.2734,0.4195,-0.0020,0.501
3.211761461,0.2639,0.3951,0.0023,0.475
3.214225461,0.2574,0.3797,0.0367,0.460
3.215144846,0.2538,0.3885,0.0534,0.467
3.216378769,0.2516,0.3743,0.0543,0.454
3.217358154,0.2480,0.3716,0.0397,0.449
3.218445538,0.2331,0.3731,0.0203,0.440
3.219512923,0.2162,0.3819,-0.0052,0.439
3.224322384,0.2018,0.3863,-0.0243,0.437
3.226325538,0.1854,0.4073,-0.0389,0.449
3.22795223,0.1833,0.4181,-0.0658,0.461
3.228794154,0.1828,0.4474,-0.0839,0.490
3.23010423,0.1868,0.4924,-0.1232,0.541
3.238496923,0.1859,0.5214,-0.1569,0.575
3.239414769,0.1742,0.5610,-0.2104,0.624
3.240816846,0.1691,0.5866,-0.2591,0.663
3.241719384,0.1570,0.6240,-0.3196,0.718
3.242369461,0.1461,0.6672,-0.3538,0.769
3.242837154,0.1288,0.7244,-0.3814,0.829
3.243216,0.1080,0.7857,-0.4019,0.889
3.243575615,0.0955,0.8478,-0.4291,0.955
3.245213769,0.0776,0.9262,-0.4674,1.040
3.246087615,0.0566,1.0249,-0.4869,1.136
3.248877154,0.0435,1.1099,-0.4780,1.209
3.250124846,0.0552,1.1681,-0.4599,1.257
3.253391384,0.0687,1.2157,-0.4068,1.284
3.254580923,0.0784,1.2443,-0.3527,1.296
3.255188307,0.0794,1.3508,-0.2719,1.380
3.257508846,0.0740,1.4991,-0.1916,1.513
3.25946823,0.0759,1.6841,-0.1058,1.689
3.263421154,0.0473,1.8632,-0.0084,1.864
3.264634077,0.0186,2.0444,0.0921,2.047
3.265586461,0.0188,2.1812,0.1850,2.189
3.272298692,0.0219,2.2806,0.2502,2.294
3.275070769,0.0251,2.3354,0.2982,2.354
3.276141769,0.0122,2.3549,0.2730,2.371
3.27689323,-0.0046,2.3273,0.3236,2.350
3.277572307,0.0247,2.2577,0.2998,2.278
3.279096846,0.0708,2.1765,0.2910,2.197
3.279943,0.0759,2.0933,0.2583,2.111
3.282148615,0.0889,1.9843,0.3225,2.012
3.283982461,0.1566,1.8954,0.2945,1.925
3.286704,0.1982,1.8164,0.2764,1.848
3.291172307,0.2118,1.7470,0.3094,1.787
3.292270384,0.2260,1.6899,0.3320,1.737
3.292946077,0.2213,1.6430,0.3353,1.691
3.293862692,0.2110,1.6010,0.3404,1.650
3.296141769,0.2113,1.5521,0.3206,1.599
3.299255615,0.2238,1.5028,0.2947,1.548
3.300490384,0.2426,1.4470,0.2735,1.492
3.301570077,0.2583,1.3867,0.2430,1.431
3.304759307,0.2648,1.3228,0.2087,1.365
3.305534077,0.2641,1.2611,0.1696,1.300
3.307850769,0.2680,1.2008,0.1291,1.237
3.309478692,0.2685,1.1383,0.0809,1.172
3.312211923,0.2795,1.0823,0.0218,1.118
3.314184,0.2876,1.0305,-0.0364,1.071
3.315724,0.3046,0.9846,-0.1000,1.035
3.31758023,0.3254,0.9469,-0.1728,1.016
3.31958823,0.3440,0.9062,-0.2498,1.001
3.322434461,0.3599,0.8693,-0.3243,0.995
3.323835,0.3684,0.8527,-0.3986,1.011
3.325775923,0.3689,0.8341,-0.4652,1.024
3.327745538,0.3801,0.8209,-0.5265,1.047
3.329949154,0.3918,0.8094,-0.5771,1.069
3.332032615,0.4102,0.7967,-0.6204,1.090
3.333587615,0.4309,0.7813,-0.6539,1.106
3.335666384,0.4507,0.7652,-0.6800,1.119
3.338005846,0.4679,0.7442,-0.7166,1.134
3.339831,0.4840,0.7307,-0.7408,1.148
3.341576538,0.4989,0.7219,-0.7508,1.155
3.343775384,0.5103,0.7102,-0.7575,1.157
3.345835307,0.5260,0.6924,-0.7636,1.157
3.347895615,0.5446,0.6634,-0.7741,1.156
3.350813461,0.5497,0.6438,-0.7738,1.147
3.351614384,0.5521,0.6333,-0.7620,1.134
3.35395623,0.5685,0.6126,-0.7650,1.133
3.355828538,0.5734,0.5928,-0.7608,1.122
3.358362692,0.5729,0.5881,-0.7636,1.121
3.361007692,0.5902,0.5627,-0.7733,1.124
3.363419307,0.5961,0.5661,-0.7738,1.129
3.36667223,0.6296,0.5404,-0.7648,1.128
3.367567692,0.6389,0.5556,-0.7149,1.108
3.368852538,0.6538,0.5509,-0.6939,1.101
3.370659615,0.6349,0.5483,-0.6499,1.061
3.371820307,0.6026,0.5470,-0.6118,1.018
3.373887077,0.5516,0.5637,-0.5957,0.988
3.375533538,0.5231,0.5444,-0.6136,0.973
3.377543,0.4845,0.5358,-0.6292,0.958
3.379742769,0.4346,0.5470,-0.6536,0.957
3.382075307,0.4050,0.5414,-0.6858,0.963
3.383633154,0.3415,0.5849,-0.6986,0.973
3.385791384,0.3144,0.6108,-0.7154,0.992
3.387651077,0.2821,0.6529,-0.7228,1.014
3.390116615,0.2772,0.6721,-0.7301,1.030
3.391750461,0.2574,0.7021,-0.7327,1.047
3.393793846,0.2377,0.7205,-0.7289,1.052
3.395712538,0.2025,0.7528,-0.6981,1.046
3.397926692,0.1649,0.7941,-0.6644,1.048
3.399779077,0.1605,0.7906,-0.6421,1.031
3.401782692,0.1407,0.7969,-0.6028,1.009
3.403654154,0.1363,0.7833,-0.5698,0.978
3.405735,0.1160,0.7894,-0.5229,0.954
3.407733538,0.0948,0.7931,-0.4855,0.935
3.409745846,0.1046,0.7628,-0.4667,0.900
3.411669769,0.1223,0.7019,-0.4266,0.830
3.413861769,0.1425,0.6231,-0.4063,0.757
3.415839077,0.1270,0.5632,-0.3724,0.687
3.419587923,0.0840,0.5478,-0.3350,0.648
3.420754384,-0.0324,0.6968,-0.2820,0.752
3.421850692,-0.0644,0.8175,-0.2368,0.854
3.424914461,-0.0651,0.8984,-0.1095,0.907
3.426076615,-0.0412,0.9567,-0.0529,0.959
3.42783323,-0.0427,1.0454,0.0548,1.048
3.42993723,-0.0358,1.1358,0.1179,1.142
3.432386077,-0.0283,1.2206,0.1618,1.232
3.434055384,-0.0260,1.2958,0.1965,1.311
3.43576023,-0.0372,1.3818,0.2280,1.401
3.437815077,-0.0461,1.4622,0.2561,1.485
3.440004923,-0.0344,1.5111,0.2647,1.535
3.441891692,-0.0346,1.5626,0.3052,1.593
3.443780307,-0.0312,1.6002,0.3353,1.635
3.445807692,-0.0090,1.6035,0.3255,1.636
3.447883692,0.0166,1.5930,0.2969,1.620
3.449844615,0.0296,1.5800,0.2316,1.597
3.45179223,0.0373,1.5587,0.1731,1.569
3.45389323,0.0566,1.5147,0.1021,1.519
3.455825846,0.0836,1.4444,0.0320,1.447
3.457976,0.1090,1.3587,-0.0248,1.363
3.459820615,0.1344,1.2509,-0.0623,1.260
3.461852615,0.1397,1.1488,-0.0973,1.161
3.463819,0.1332,1.0608,-0.0914,1.073
3.466025154,0.1172,0.9876,-0.0829,0.998
3.467851,0.1013,0.9426,-0.1081,0.954
3.469919692,0.0987,0.8996,-0.0765,0.908
3.471839692,0.1024,0.8683,-0.0460,0.875
3.474780538,0.0985,0.8509,-0.0259,0.857
3.475935923,0.1006,0.8468,-0.0052,0.853
3.477987307,0.0980,0.8468,0.0372,0.853
3.479940538,0.0792,0.8637,0.0401,0.868
3.482195692,0.0689,0.8779,0.0636,0.883
3.48396523,0.0550,0.8933,0.0739,0.898
3.485941154,0.0528,0.9054,0.0958,0.912
3.487945846,0.0513,0.9164,0.1076,0.924
3.490076538,0.0535,0.9243,0.1171,0.933
3.492004307,0.0652,0.9274,0.1275,0.938
3.494041154,0.0774,0.9233,0.1308,0.936
3.495938692,0.0882,0.9243,0.1288,0.937
3.498188923,0.1134,0.9147,0.1296,0.931
3.500026154,0.1356,0.9023,0.1410,0.923
3.50202823,0.1417,0.8900,0.1070,0.908
3.504026384,0.1434,0.8786,0.0685,0.893
3.50618823,0.1510,0.8749,0.0511,0.889
3.508078154,0.1668,0.8730,0.0059,0.889
3.51006123,0.1837,0.8742,-0.0113,0.893
3.512051615,0.2010,0.8707,-0.0287,0.894
3.514087923,0.2228,0.8756,-0.0636,0.906
3.516251077,0.2555,0.8707,-0.0648,0.910
3.518084846,0.2688,0.8796,-0.0807,0.923
3.52008,0.2832,0.8873,-0.0846,0.935
3.522993154,0.2927,0.8945,-0.1176,0.948
3.524480846,0.3042,0.9015,-0.1381,0.961
3.527244615,0.3210,0.9030,-0.1496,0.970
3.528635692,0.3305,0.9091,-0.1725,0.983
3.530740615,0.3210,0.9211,-0.2043,0.997
3.533035615,0.3230,0.9355,-0.2444,1.019
3.534876,0.3328,0.9424,-0.2681,1.035
3.536880923,0.3464,0.9348,-0.2930,1.039
3.538598692,0.3484,0.9311,-0.3111,1.042
3.540517538,0.3520,0.9326,-0.3075,1.043
3.542557846,0.3589,0.9301,-0.2868,1.037
3.545094692,0.3562,0.9171,-0.2905,1.026
3.546654384,0.3635,0.9054,-0.2920,1.018
3.549266077,0.3659,0.9103,-0.2779,1.020
3.550764307,0.3608,0.9026,-0.2940,1.015
3.552879307,0.3662,0.8864,-0.3066,1.007
3.554947384,0.3618,0.8654,-0.3020,0.985
3.557203615,0.3542,0.8546,-0.2971,0.972
3.558645846,0.3599,0.8419,-0.2964,0.962
3.560669846,0.3620,0.8316,-0.2910,0.953
3.562686384,0.3601,0.8018,-0.2922,0.926
3.565241538,0.3657,0.7720,-0.2994,0.905
3.566753846,0.3745,0.7608,-0.2938,0.897
3.568838384,0.3850,0.7640,-0.2798,0.900
3.570764307,0.3872,0.7976,-0.2493,0.921
3.573420923,0.3769,0.8278,-0.2402,0.941
3.575007615,0.3650,0.8517,-0.2688,0.965
3.576659307,0.3664,0.8600,-0.2812,0.976
3.578908307,0.3689,0.8852,-0.2512,0.991
3.581283307,0.3652,0.8986,-0.2332,0.998
3.582857769,0.3447,0.9140,-0.2290,1.003
3.584716,0.3364,0.9445,-0.2307,1.029
3.587860307,0.3312,0.9767,-0.2146,1.053
3.588912846,0.3415,0.9926,-0.2246,1.074
3.590847077,0.3601,1.0112,-0.2006,1.092
3.592639384,0.3687,1.0396,-0.1771,1.117
3.594973769,0.3633,1.0799,-0.1564,1.150
3.596544538,0.3677,1.0997,-0.1291,1.167
3.598740846,0.3740,1.1074,-0.1105,1.174
3.600558692,0.3724,1.1167,-0.0883,1.180
3.602594769,0.3745,1.1232,-0.0631,1.186
3.604547615,0.3687,1.1251,-0.0863,1.187
3.60667323,0.3704,1.1097,-0.0975,1.174
3.608543384,0.3787,1.0997,-0.0844,1.166
3.610543692,0.3845,1.0936,-0.0780,1.162
3.612522384,0.3950,1.0950,-0.0724,1.166
3.615743,0.4155,1.0945,-0.0663,1.173
3.617113461,0.4178,1.0950,-0.0905,1.175
3.618519,0.4216,1.0885,-0.1107,1.173
3.620459,0.4123,1.0945,-0.1293,1.177
3.622660846,0.4048,1.0901,-0.1471,1.172
3.624703,0.4002,1.0833,-0.1356,1.163
3.626642692,0.4006,1.0689,-0.0973,1.146
3.628522154,0.4087,1.0366,-0.0697,1.116
3.630552538,0.4260,1.0081,-0.0538,1.096
3.633310461,0.4302,0.9853,-0.0343,1.076
3.635391692,0.4446,0.9509,-0.0028,1.050
3.637016307,0.4607,0.8873,-0.0042,1.000
3.639062769,0.4586,0.8388,-0.0274,0.956
3.641130769,0.4324,0.8131,-0.0776,0.924
3.642915615,0.4197,0.7706,-0.1252,0.886
3.645096923,0.4265,0.6997,-0.2006,0.844
3.647770384,0.4321,0.6441,-0.2771,0.824
3.650585846,0.4346,0.6147,-0.3174,0.817
3.651594077,0.4214,0.5735,-0.3670,0.801
3.65326023,0.4253,0.5651,-0.3939,0.810
3.65507223,0.4344,0.5136,-0.4247,0.795
3.657502769,0.4388,0.4703,-0.4352,0.777
3.659826692,0.4444,0.4408,-0.4132,0.750
3.661420846,0.4547,0.4125,-0.3746,0.719
3.663146769,0.4556,0.4862,-0.2896,0.727
3.665337461,0.4764,0.5297,-0.2707,0.762
3.667148538,0.4476,0.4569,-0.2691,0.694
3.669118077,0.3921,0.3443,-0.2409,0.575
3.671055615,0.3675,0.3501,-0.1562,0.531
3.673258077,0.3782,0.3970,-0.1723,0.575
3.675029231,0.3782,0.4628,-0.2236,0.638
3.677126384,0.3708,0.4855,-0.2740,0.670
3.679338461,0.3377,0.4808,-0.2986,0.659
3.681299,0.3115,0.4452,-0.2833,0.613
3.683944231,0.2809,0.4224,-0.2717,0.576
3.685543384,0.2741,0.3883,-0.2349,0.530
3.687984,0.2182,0.4520,-0.2329,0.553
3.689056,0.1693,0.5162,-0.2468,0.597
3.692179384,0.1129,0.5556,-0.1867,0.597
3.693519692,0.0647,0.5681,-0.0909,0.579
3.695465461,0.0324,0.5723,-0.0013,0.573
3.697275384,-0.0118,0.6057,0.0851,0.612
3.700653231,-0.0314,0.6494,0.1796,0.674
3.702159307,-0.0263,0.6711,0.2554,0.719
3.703299923,-0.0055,0.6364,0.3429,0.723
3.705300846,-0.0072,0.6203,0.4210,0.750
3.707450154,-0.0141,0.5651,0.4990,0.754
3.709292923,-0.0337,0.5404,0.5784,0.792
3.711021538,-0.0173,0.4571,0.6930,0.830
3.713258154,-0.0263,0.4178,0.7063,0.821
3.715656846,-0.0300,0.5409,0.8481,1.006
3.717416923,0.0540,0.5031,0.9082,1.040
3.719313538,0.0542,0.5016,0.8593,0.996
3.721303692,0.0232,0.5419,0.8270,0.989
3.723582461,-0.0004,0.5365,0.7902,0.955
3.725851,0.0000,0.4913,0.6802,0.839
3.727299077,-0.0605,0.5644,0.4967,0.754
3.729231384,-0.1478,0.6380,0.3304,0.733
3.731272846,-0.1469,0.7107,0.1154,0.735
3.733438154,-0.2391,0.9071,-0.0191,0.938
3.735524231,-0.1575,0.9680,-0.1748,0.996
3.737489154,-0.0930,1.0950,-0.2263,1.122
3.739720307,0.0328,1.1087,-0.2854,1.145
3.741513538,0.0926,1.1417,-0.3064,1.186
3.743321846,0.0731,1.2187,-0.3457,1.269
3.745776231,0.0354,1.2921,-0.4354,1.364
3.747832846,0.0147,1.3510,-0.4557,1.426
3.750187923,0.0179,1.4214,-0.4596,1.494
3.751946384,0.0748,1.5069,-0.3861,1.557
3.754020231,0.0640,1.6264,-0.3304,1.661
3.755756307,0.0384,1.6575,-0.2974,1.684
3.757251923,0.0921,1.6335,-0.2241,1.651
3.759319615,0.1926,1.6501,-0.0716,1.663
3.761214384,0.2741,1.6024,0.0883,1.628
3.763359077,0.2734,1.6872,0.2873,1.733
3.765344231,0.2128,1.8301,0.3926,1.884
3.767429538,0.1761,1.8830,0.4804,1.951
3.769269461,0.1307,1.9373,0.5542,2.019
3.771670154,0.1427,1.9122,0.5705,2.001
3.774299615,0.1673,1.8951,0.5595,1.983
3.775809231,0.1681,1.8756,0.5595,1.964
3.777592307,0.1828,1.8653,0.5463,1.952
3.779602769,0.2001,1.8837,0.5090,1.961
3.781553769,0.2213,1.8846,0.4477,1.950
3.783241461,0.2329,1.8700,0.3648,1.919
3.785533461,0.2418,1.8436,0.2866,1.881
3.787465538,0.2518,1.8164,0.2009,1.845
3.789738077,0.2672,1.7781,0.1266,1.802
3.791297846,0.2819,1.7207,0.0765,1.745
3.793824846,0.2770,1.6680,0.0140,1.691
3.795726077,0.2521,1.6249,-0.0525,1.645
3.797770077,0.2289,1.5643,-0.1019,1.584
3.799613461,0.2175,1.4945,-0.1484,1.517
3.802030461,0.2240,1.4021,-0.1938,1.433
3.803822384,0.2374,1.3215,-0.2319,1.363
3.805843077,0.2364,1.2580,-0.2605,1.306
3.808002154,0.2274,1.2091,-0.2740,1.260
3.809921538,0.2159,1.1679,-0.3199,1.230
3.811729461,0.2006,1.1378,-0.3521,1.208
3.814010077,0.1833,1.1209,-0.3521,1.189
3.815536231,0.1474,1.1216,-0.3829,1.194
3.817779307,0.1055,1.1197,-0.4159,1.199
3.819961769,0.0762,1.1163,-0.4484,1.205
3.821954769,0.0594,1.1211,-0.4723,1.218
3.823864846,0.0417,1.1270,-0.4797,1.226
3.825927307,0.0144,1.1390,-0.4757,1.234
3.828114077,-0.0097,1.1486,-0.4682,1.240
3.830194461,-0.0304,1.1593,-0.4518,1.245
3.832021231,-0.0453,1.1605,-0.4300,1.238
3.834191077,-0.0600,1.1570,-0.4176,1.232
3.835470461,-0.0793,1.1573,-0.3934,1.225
3.838237846,-0.0896,1.1549,-0.3765,1.218
3.840266769,-0.1050,1.1558,-0.3695,1.218
3.841994154,-0.1113,1.1486,-0.3751,1.213
3.843494384,-0.1066,1.1426,-0.3443,1.198
3.845816923,-0.0889,1.1393,-0.3023,1.182
3.848108307,-0.0639,1.1290,-0.2627,1.161
3.850128923,-0.0383,1.1253,-0.2158,1.146
3.852031,-0.0116,1.1148,-0.1777,1.129
3.854132,0.0207,1.0913,-0.1415,1.101
3.856273231,0.0538,1.0586,-0.1044,1.065
3.858417769,0.0608,1.0200,-0.0885,1.026
3.860329846,0.1006,0.9970,-0.0616,1.004
3.866964,0.0897,0.9968,-0.0574,1.003
3.868039615,0.0643,1.0086,-0.0585,1.012
3.869041769,0.0293,1.0193,-0.0394,1.020
3.870451692,-0.1159,0.9773,-0.0086,0.984
3.871181231,-0.1015,0.9926,0.0572,0.999
3.872477538,-0.0793,1.0081,0.1188,1.018
3.877973538,-0.0847,1.0284,0.1838,1.048
3.879981154,-0.0861,1.0566,0.2248,1.084
3.883246692,-0.0817,1.0787,0.2793,1.117
3.884310769,-0.0666,1.0843,0.3131,1.131
3.885207692,-0.0481,1.0738,0.3585,1.133
3.886222769,0.0070,1.0440,0.3856,1.113
3.886903692,0.0780,1.0242,0.4340,1.115
3.889048,0.1229,0.9997,0.4281,1.094
3.891313231,0.1764,0.9473,0.4310,1.056
3.894019077,0.2257,0.8912,0.3883,0.998
3.895505461,0.2636,0.8370,0.3294,0.937
3.896706461,0.3137,0.7999,0.2568,0.897
3.903293769,0.2942,0.7142,0.1191,0.782
3.904731,0.3017,0.6396,-0.0404,0.708
3.905974154,0.2986,0.5881,-0.1784,0.683
3.906793769,0.2726,0.5295,-0.3487,0.690
3.907329846,0.2562,0.4818,-0.5859,0.801
3.908083692,0.2697,0.4130,-0.8817,1.010
3.910250461,0.2921,0.4435,-0.9280,1.069
3.911920307,0.4703,0.5610,-0.4330,0.851
3.914602077,0.7671,0.8570,0.4100,1.221
3.916593461,0.6428,0.8368,-0.0420,1.056
3.918515615,0.6606,0.8092,-0.3455,1.100
3.920136538,0.7605,0.8881,-0.0643,1.171
3.922158769,0.7696,0.9872,0.3145,1.291
3.925142461,0.7114,0.9776,0.4652,1.295
3.925944846,0.5907,0.8500,0.1340,1.044
3.928116307,0.4926,0.7845,-0.0213,0.927
3.930024615,0.4141,0.8791,0.2991,1.017
3.932478077,0.3618,0.9641,0.5329,1.159
3.934399615,0.3552,0.9106,0.3709,1.045
3.936944307,0.3696,0.9133,0.3341,1.040
3.938150077,0.3535,0.9089,0.3504,1.036
3.939943307,0.3848,0.8449,0.1862,0.947
3.941993538,0.3843,0.7969,0.0308,0.885
3.947946384,0.4050,0.7235,-0.1613,0.845
3.948817846,0.4495,0.6638,-0.4112,0.901
3.950004,0.4777,0.6557,-0.6382,1.032
3.951010077,0.4852,0.6832,-0.8185,1.171
3.952456,0.4810,0.7505,-0.9003,1.267
3.954400923,0.4752,0.9513,-0.0804,1.066
3.956432846,0.4170,1.1295,1.0059,1.569
3.958455307,0.3496,1.0051,0.4738,1.165
3.962301231,0.3718,0.9338,-0.0003,1.005
3.963342154,0.3545,0.9128,-0.1931,0.998
3.964519692,0.3618,0.8622,-0.4638,1.044
3.966559307,0.3415,0.8793,-0.5204,1.077
3.968657154,0.3254,0.9005,-0.5167,1.088
3.970530384,0.2917,0.9408,-0.4689,1.091
3.972460923,0.2487,0.9937,-0.4330,1.112
3.975352231,0.2077,1.0415,-0.4010,1.135
3.976742692,0.1861,1.0562,-0.3825,1.139
3.978832846,0.1784,1.0494,-0.3636,1.125
3.980713461,0.1654,1.0598,-0.3372,1.124
3.982909538,0.1570,1.0557,-0.3140,1.113
3.984679384,0.1393,1.0545,-0.2647,1.096
3.986740615,0.1267,1.0538,-0.1931,1.079
3.988750154,0.1163,1.0469,-0.1219,1.060
3.990604,0.1021,1.0420,-0.0534,1.048
3.992642769,0.1199,1.0251,-0.0005,1.032
3.994742384,0.1297,1.0170,0.0497,1.026
3.996819077,0.1038,1.0291,0.0946,1.039
3.998672923,0.1034,1.0149,0.1489,1.031
4.000698461,0.0743,1.0200,0.2227,1.047
4.002782692,0.0850,0.9978,0.2945,1.044
4.004620307,0.0652,1.0144,0.3856,1.087
4.006612307,0.0748,1.0012,0.4494,1.100
4.008535923,0.0829,0.9741,0.6043,1.149
4.010688,0.0909,0.9655,0.6497,1.167
4.012723,0.0764,0.9670,0.7603,1.233
4.014661154,0.0515,0.9743,0.8869,1.319
4.016740615,0.0655,0.9765,0.9553,1.368
4.018998769,0.0703,0.9836,1.0152,1.415
4.020694769,0.0792,0.9860,1.0638,1.453
4.022955,0.0838,0.9937,1.0929,1.479
4.025099923,0.0857,0.9970,1.0999,1.487
4.026651077,0.0933,0.9993,1.0823,1.476
4.028797538,0.1050,1.0002,1.0450,1.450
4.030651615,0.1226,0.9965,0.9830,1.405
4.032799307,0.1521,0.9868,0.8820,1.332
4.034650692,0.1815,0.9724,0.7606,1.248
4.036358461,0.1898,0.9658,0.6304,1.169
4.038447307,0.1824,0.9707,0.5070,1.110
4.040449461,0.1768,0.9776,0.3914,1.068
4.042522077,0.1737,0.9812,0.2879,1.037
4.044734384,0.1703,0.9853,0.1904,1.018
4.046823077,0.1676,0.9858,0.1058,1.006
4.048781461,0.1683,0.9856,0.0352,1.000
4.051042154,0.1715,0.9827,-0.0301,0.998
4.052735,0.1730,0.9802,-0.0888,0.999
4.054849769,0.1768,0.9763,-0.1349,1.001
4.056654154,0.1817,0.9746,-0.1731,1.006
4.058872615,0.1881,0.9709,-0.2060,1.010
4.060712231,0.1886,0.9702,-0.2295,1.015
4.062275077,0.1886,0.9741,-0.2414,1.021
4.064605846,0.1837,0.9785,-0.2483,1.026
4.066710461,0.1781,0.9863,-0.2444,1.032
4.068680307,0.1754,0.9881,-0.2339,1.030
4.070750692,0.1761,0.9876,-0.2114,1.025
4.072750154,0.1730,0.9909,-0.1782,1.022
4.074915923,0.1688,0.9916,-0.1291,1.014
4.076923,0.1651,0.9914,-0.0832,1.009
4.078796538,0.1598,0.9961,-0.0304,1.009
4.080929538,0.1598,0.9951,0.0208,1.008
4.082902692,0.1568,0.9944,0.0721,1.009
4.084881461,0.1583,0.9978,0.1228,1.018
4.088128307,0.1583,0.9981,0.1694,1.025
4.089325154,0.1563,1.0007,0.2118,1.035
4.091029846,0.1521,1.0017,0.2493,1.043
4.093045846,0.1502,0.9993,0.2766,1.048
4.095145538,0.1530,0.9978,0.3018,1.054
4.097095307,0.1554,0.9926,0.3182,1.054
4.098897461,0.1600,0.9916,0.3248,1.056
4.100979307,0.1610,0.9907,0.3220,1.054
4.102526769,0.1570,0.9893,0.3126,1.049
4.104882384,0.1575,0.9872,0.2893,1.041
4.107100231,0.1593,0.9851,0.2600,1.031
4.108983384,0.1502,0.9848,0.2265,1.022
4.111265769,0.1451,0.9851,0.1892,1.014
4.112851077,0.1341,0.9888,0.1571,1.010
4.114962461,0.1329,0.9890,0.1284,1.006
4.117216538,0.1337,0.9890,0.1076,1.004
4.118759923,0.1402,0.9888,0.0883,1.003
4.121237154,0.1498,0.9868,0.0699,1.001
4.122948538,0.1566,0.9865,0.0606,1.001
4.124994692,0.1561,0.9881,0.0521,1.002
4.126839692,0.1624,0.9897,0.0467,1.004
4.129138154,0.1627,0.9870,0.0499,1.002
4.130726384,0.1622,0.9883,0.0531,1.003
4.133121461,0.1700,0.9758,0.0269,0.991
4.135171,0.2033,0.8749,-0.1303,0.908
4.137061461,0.4622,0.6355,-0.3052,0.843
4.139199,0.8656,0.3501,-0.3626,1.002
4.141176846,1.0771,0.3565,-0.2622,1.165
4.143334461,0.8914,0.6494,-0.1268,1.110
4.145113154,0.6522,0.8625,0.0064,1.081
4.147554384,0.4744,0.9375,0.1159,1.057
4.149899615,0.3682,0.9375,0.2307,1.033
4.151268231,0.3268,0.9448,0.3404,1.056
4.153282154,0.3848,0.8674,0.4103,1.034
4.155363692,0.4698,0.7733,0.4403,1.006
4.157360307,0.5276,0.7070,0.4520,0.991
4.159275384,0.5511,0.6975,0.4531,0.998
4.161154154,0.5482,0.7110,0.4584,1.008
4.163033538,0.5378,0.7356,0.4545,1.018
4.165262692,0.5378,0.7428,0.4428,1.018
4.167317461,0.5360,0.7457,0.4208,1.010
4.169143,0.5248,0.7523,0.3888,0.996
4.171342077,0.5013,0.7687,0.3590,0.985
4.173410384,0.4628,0.7896,0.3225,0.970
4.1753,0.4329,0.8072,0.2700,0.955
4.177435384,0.4031,0.8276,0.2029,0.943
4.179051307,0.3720,0.8593,0.1215,0.944
4.181054384,0.3408,0.8881,0.0336,0.952
4.183590461,0.3014,0.9094,-0.0392,0.959
4.185237461,0.2494,0.9333,-0.0895,0.970
4.187847077,0.1817,0.9523,-0.1114,0.976
4.189277231,0.1275,0.9719,-0.1498,0.992
4.191349461,0.0987,0.9897,-0.2517,1.026
4.193877846,0.0623,1.0042,-0.3658,1.071
4.196740307,0.0151,1.0088,-0.4284,1.096
4.198323077,-0.0429,1.0151,-0.4503,1.111
4.199925769,-0.1177,1.0203,-0.4422,1.118
4.201405538,-0.1746,1.0210,-0.3954,1.109
4.203791,-0.2303,1.0361,-0.3294,1.111
4.205276231,-0.2816,1.0622,-0.2383,1.124
